168,1,163,3,8,2004,4,30,32,28
169,1,163,2,8,2005,1,7,8,6
170,1,163,3,8,2005,2,2,4,0
171,1,163,1,8,2005,3,20,22,19
172,1,163,3,8,2005,4,24,25,22
173,1,163,3,8,2006,1,29,31,26
174,1,163,2,8,2006,2,23,25,21
175,1,163,1,8,2006,3,25,27,24
176,1,163,3,8,2006,4,19,21,17
177,1,163,1,8,2007,1,17,18,15
178,1,163,3,8,2007,2,12,13,10
179,1,163,2,8,2007,3,10,13,9
180,1,163,3,8,2007,4,19,21,16
181,1,163,1,8,2008,1,6,9,5
182,1,163,1,8,2008,2,18,21,16
183,1,163,2,8,2008,3,28,30,25
184,1,163,3,8,2008,4,10,11,9
185,1,163,3,8,2009,1,4,6,2
186,1,163,2,8,2009,2,2,3,1
187,1,163,2,8,2009,3,23,24,21
188,1,163,1,8,2009,4,6,8,3
189,1,163,1,8,2010,1,28,29,26
190,1,163,2,8,2010,2,1,2,0
191,1,163,2,8,2010,3,3,6,1
192,1,163,1,8,2010,4,17,18,15
193,1,163,1,8,2011,1,27,28,25
194,1,163,1,8,2011,2,18,21,16
195,1,163,1,8,2011,3,29,30,26
196,1,163,2,8,2011,4,20,22,19
197,1,163,1,8,2012,1,13,14,12
198,1,163,3,8,2012,2,1,2,0
199,1,163,3,8,2012,3,12,15,10
200,1,163,2,8,2012,4,12,14,9
201,1,163,3,9,2003,1,5,6,2
202,1,163,1,9,2003,2,4,7,2
203,1,163,3,9,2003,3,1,2,0
204,1,163,3,9,2003,4,4,6,3
205,1,163,3,9,2004,1,5,6,4
206,1,163,2,9,2004,2,7,9,6
207,1,163,1,9,2004,3,4,6,1
208,1,163,1,9,2004,4,9,10,8
209,1,163,1,9,2005,1,5,8,4
210,1,163,3,9,2005,2,7,10,4
211,1,163,1,9,2005,3,4,6,3
212,1,163,2,9,2005,4,2,5,0
213,1,163,3,9,2006,1,5,8,4
214,1,163,3,9,2006,2,10,11,7
215,1,163,2,9,2006,3,3,6,0
216,1,163,3,9,2006,4,3,4,0
217,1,163,1,9,2007,1,10,11,7
218,1,163,2,9,2007,2,9,12,8
219,1,163,1,9,2007,3,2,5,0
220,1,163,2,9,2007,4,6,8,3
221,1,163,2,9,2008,1,9,10,6
222,1,163,3,9,2008,2,2,5,0
223,1,163,1,9,2008,3,8,10,7
224,1,163,1,9,2008,4,5,6,3
225,1,163,1,9,2009,1,2,4,0
226,1,163,2,9,2009,2,6,9,5
227,1,163,3,9,2009,3,9,10,8
228,1,163,3,9,2009,4,1,4,0
229,1,163,3,9,2010,1,6,8,3
230,1,163,2,9,2010,2,8,11,7
231,1,163,3,9,2010,3,6,8,5
232,1,163,1,9,2010,4,3,6,1
233,1,163,1,9,2011,1,5,7,2
234,1,163,2,9,2011,2,1,2,0
235,1,163,1,9,2011,3,2,5,0
236,1,163,1,9,2011,4,1,3,0
237,1,163,3,9,2012,1,5,6,4
238,1,163,2,9,2012,2,10,13,7
239,1,163,3,9,2012,3,2,3,0
240,1,163,3,9,2012,4,3,4,2
241,1,163,1,10,2003,1,60,61,58
242,1,163,2,10,2003,2,73,74,71
243,1,163,1,10,2003,3,39,40,37
244,1,163,2,10,2003,4,56,59,54
245,1,163,2,10,2004,1,38,40,35
246,1,163,3,10,2004,2,90,91,87
247,1,163,2,10,2004,3,35,37,32
248,1,163,3,10,2004,4,2,5,0
249,1,163,2,10,2005,1,28,30,27
250,1,163,2,10,2005,2,64,65,61
251,1,163,2,10,2005,3,41,42,38
252,1,163,3,10,2005,4,35,36,32
253,1,163,2,10,2006,1,88,91,85
254,1,163,1,10,2006,2,3,6,2
255,1,163,3,10,2006,3,14,17,13
256,1,163,3,10,2006,4,24,27,22
257,1,163,2,10,2007,1,58,61,56
258,1,163,2,10,2007,2,59,62,57
259,1,163,1,10,2007,3,25,28,22
260,1,163,1,10,2007,4,77,79,76
261,1,163,2,10,2008,1,34,35,31
262,1,163,2,10,2008,2,12,13,11
263,1,163,2,10,2008,3,54,56,52
264,1,163,1,10,2008,4,69,72,66
265,1,163,1,10,2009,1,31,34,30
266,1,163,1,10,2009,2,50,51,47
267,1,163,1,10,2009,3,30,33,29
268,1,163,3,10,2009,4,29,31,28
269,1,163,1,10,2010,1,7,9,5
270,1,163,2,10,2010,2,13,15,11
271,1,163,2,10,2010,3,32,35,31
272,1,163,2,10,2010,4,72,73,70
273,1,163,2,10,2011,1,45,47,44
274,1,163,1,10,2011,2,97,100,94
275,1,163,1,10,2011,3,69,72,68
276,1,163,2,10,2011,4,8,10,6
277,1,163,2,10,2012,1,3,4,0
278,1,163,2,10,2012,2,43,46,42
279,1,163,3,10,2012,3,5,8,4
280,1,163,1,10,2012,4,39,40,36
281,1,238,3,4,2003,1,5,6,3
282,1,238,1,4,2003,2,8,10,7
283,1,238,1,4,2003,3,2,4,0
284,1,238,2,4,2003,4,6,7,3
285,1,238,2,4,2004,1,6,9,3
286,1,238,1,4,2004,2,8,10,5
287,1,238,2,4,2004,3,6,7,4
288,1,238,1,4,2004,4,2,3,0
289,1,238,2,4,2005,1,2,3,0
290,1,238,2,4,2005,2,8,11,6
291,1,238,1,4,2005,3,8,10,5
292,1,238,1,4,2005,4,8,9,6
293,1,238,2,4,2006,1,6,8,4
294,1,238,1,4,2006,2,8,9,7
295,1,238,3,4,2006,3,2,3,0
296,1,238,3,4,2006,4,10,13,8
297,1,238,3,4,2007,1,10,11,7
298,1,238,1,4,2007,2,3,4,1
299,1,238,2,4,2007,3,4,5,1
300,1,238,1,4,2007,4,5,7,3
301,1,238,3,4,2008,1,1,3,0
302,1,238,3,4,2008,2,5,6,2
303,1,238,3,4,2008,3,10,13,7
304,1,238,2,4,2008,4,1,2,0
305,1,238,2,4,2009,1,9,10,8
306,1,238,3,4,2009,2,5,8,2
307,1,238,2,4,2009,3,9,11,8
308,1,238,2,4,2009,4,4,6,2
309,1,238,2,4,2010,1,7,9,4
310,1,238,1,4,2010,2,1,3,0
311,1,238,3,4,2010,3,10,13,7
312,1,238,1,4,2010,4,4,5,1
313,1,238,3,4,2011,1,5,7,2
314,1,238,1,4,2011,2,10,12,8
315,1,238,1,4,2011,3,6,7,5
316,1,238,2,4,2011,4,6,8,5
317,1,238,2,4,2012,1,4,5,1
318,1,238,1,4,2012,2,7,8,5
319,1,238,3,4,2012,3,10,13,8
320,1,238,3,4,2012,4,6,9,3
321,1,238,1,5,2003,1,17,18,14
322,1,238,1,5,2003,2,5,6,2
323,1,238,3,5,2003,3,18,21,15
324,1,238,2,5,2003,4,18,21,16
325,1,238,1,5,2004,1,10,12,9
326,1,238,2,5,2004,2,5,7,3
327,1,238,3,5,2004,3,11,14,9
328,1,238,3,5,2004,4,20,21,19
329,1,238,1,5,2005,1,7,9,5
330,1,238,3,5,2005,2,2,5,1
331,1,238,1,5,2005,3,2,4,0
332,1,238,3,5,2005,4,14,17,12
333,1,238,1,5,2006,1,11,13,9
334,1,238,3,5,2006,2,11,12,8
335,1,238,2,5,2006,3,17,18,15
336,1,238,2,5,2006,4,4,5,2
337,1,238,2,5,2007,1,10,12,9
338,1,238,2,5,2007,2,14,16,12
339,1,238,1,5,2007,3,12,15,11
340,1,238,1,5,2007,4,9,12,6
341,1,238,1,5,2008,1,18,21,17
342,1,238,1,5,2008,2,7,8,5
343,1,238,1,5,2008,3,6,8,3
344,1,238,1,5,2008,4,7,9,5
345,1,238,3,5,2009,1,10,13,9
346,1,238,2,5,2009,2,12,13,10
347,1,238,1,5,2009,3,6,9,3
348,1,238,3,5,2009,4,12,13,10
349,1,238,3,5,2010,1,10,11,8
350,1,238,2,5,2010,2,7,10,5
351,1,238,3,5,2010,3,9,12,6
352,1,238,3,5,2010,4,11,14,10
353,1,238,3,5,2011,1,18,20,16
354,1,238,3,5,2011,2,10,11,7
355,1,238,1,5,2011,3,17,18,15
356,1,238,3,5,2011,4,20,22,18
357,1,238,2,5,2012,1,19,21,18
358,1,238,3,5,2012,2,8,10,5
359,1,238,1,5,2012,3,3,5,1
360,1,238,2,5,2012,4,13,15,11
361,1,238,3,6,2003,1,194,197,191
362,1,238,3,6,2003,2,30,33,27
363,1,238,3,6,2003,3,161,162,158
364,1,238,3,6,2003,4,133,134,131
365,1,238,1,6,2004,1,16,18,13
366,1,238,3,6,2004,2,172,173,169
367,1,238,1,6,2004,3,167,168,165
368,1,238,1,6,2004,4,75,76,72
369,1,238,3,6,2005,1,196,199,195
370,1,238,1,6,2005,2,39,41,38
371,1,238,3,6,2005,3,6,9,5
372,1,238,2,6,2005,4,73,74,70
373,1,238,3,6,2006,1,95,97,92
374,1,238,2,6,2006,2,78,80,75
375,1,238,1,6,2006,3,161,162,158
376,1,238,1,6,2006,4,115,118,113
377,1,238,1,6,2007,1,12,15,10
378,1,238,2,6,2007,2,112,114,109
379,1,238,2,6,2007,3,136,137,134
380,1,238,1,6,2007,4,120,123,117
381,1,238,1,6,2008,1,8,9,7
382,1,238,1,6,2008,2,93,95,91
383,1,238,1,6,2008,3,193,194,190
384,1,238,2,6,2008,4,36,38,35
385,1,238,3,6,2009,1,198,201,196
386,1,238,2,6,2009,2,77,79,75
387,1,238,1,6,2009,3,147,149,146
388,1,238,2,6,2009,4,41,44,39
389,1,238,1,6,2010,1,57,58,55
390,1,238,1,6,2010,2,59,61,58
391,1,238,2,6,2010,3,132,135,130
392,1,238,1,6,2010,4,200,203,199
393,1,238,3,6,2011,1,91,92,88
394,1,238,2,6,2011,2,119,121,116
395,1,238,2,6,2011,3,80,81,79
396,1,238,2,6,2011,4,97,99,95
397,1,238,2,6,2012,1,99,100,98
398,1,238,3,6,2012,2,65,67,64
399,1,238,2,6,2012,3,146,148,143
400,1,238,3,6,2012,4,106,108,105
401,1,238,3,7,2003,1,10,11,7
402,1,238,2,7,2003,2,9,12,7
403,1,238,2,7,2003,3,8,10,6
404,1,238,2,7,2003,4,5,6,4
405,1,238,3,7,2004,1,20,22,19
406,1,238,1,7,2004,2,12,14,11
407,1,238,3,7,2004,3,15,16,14
408,1,238,2,7,2004,4,3,6,2
409,1,238,3,7,2005,1,18,20,16
410,1,238,1,7,2005,2,13,15,12
411,1,238,3,7,2005,3,8,9,5
412,1,238,2,7,2005,4,4,7,2
413,1,238,2,7,2006,1,11,12,8
414,1,238,2,7,2006,2,6,9,5
415,1,238,3,7,2006,3,11,12,8
416,1,238,3,7,2006,4,8,11,6
417,1,238,1,7,2007,1,2,5,1
418,1,238,2,7,2007,2,17,20,16
419,1,238,1,7,2007,3,14,16,12
420,1,238,3,7,2007,4,12,13,10
421,1,238,3,7,2008,1,3,4,0
422,1,238,3,7,2008,2,18,19,15
423,1,238,2,7,2008,3,11,14,8
424,1,238,1,7,2008,4,7,10,5
425,1,238,2,7,2009,1,5,8,2
426,1,238,1,7,2009,2,18,21,15
427,1,238,1,7,2009,3,8,10,6
428,1,238,3,7,2009,4,16,17,14
429,1,238,3,7,2010,1,3,5,1
430,1,238,3,7,2010,2,11,14,8
431,1,238,2,7,2010,3,3,6,0
432,1,238,2,7,2010,4,9,11,7
433,1,238,2,7,2011,1,3,4,2
434,1,238,2,7,2011,2,15,16,14
435,1,238,3,7,2011,3,6,9,5
436,1,238,3,7,2011,4,19,20,16
437,1,238,2,7,2012,1,17,19,16
438,1,238,2,7,2012,2,2,3,1
439,1,238,1,7,2012,3,19,22,16
440,1,238,3,7,2012,4,6,8,4
441,1,238,3,8,2003,1,21,24,18
442,1,238,1,8,2003,2,15,16,13
443,1,238,2,8,2003,3,26,29,25
444,1,238,1,8,2003,4,11,14,10
445,1,238,3,8,2004,1,13,16,11
446,1,238,2,8,2004,2,9,10,6
447,1,238,2,8,2004,3,20,21,19
448,1,238,2,8,2004,4,14,15,13
449,1,238,3,8,2005,1,1,3,0
450,1,238,2,8,2005,2,1,4,0
451,1,238,1,8,2005,3,10,12,8
452,1,238,2,8,2005,4,9,11,7
453,1,238,1,8,2006,1,6,7,5
454,1,238,2,8,2006,2,13,15,12
455,1,238,1,8,2006,3,3,5,1
456,1,238,3,8,2006,4,27,28,25
457,1,238,3,8,2007,1,15,16,14
458,1,238,2,8,2007,2,26,29,23
459,1,238,1,8,2007,3,28,30,25
460,1,238,1,8,2007,4,6,8,5
461,1,238,1,8,2008,1,21,23,18
462,1,238,3,8,2008,2,25,27,22
463,1,238,3,8,2008,3,30,31,27
464,1,238,1,8,2008,4,17,20,15
465,1,238,1,8,2009,1,19,22,18
466,1,238,1,8,2009,2,25,26,23
467,1,238,2,8,2009,3,25,26,24
468,1,238,2,8,2009,4,5,7,3
469,1,238,2,8,2010,1,23,26,21
470,1,238,2,8,2010,2,13,14,12
471,1,238,3,8,2010,3,18,19,16
472,1,238,1,8,2010,4,12,14,10
473,1,238,3,8,2011,1,18,21,15
474,1,238,2,8,2011,2,22,24,19
475,1,238,3,8,2011,3,30,32,27
476,1,238,1,8,2011,4,7,8,4
477,1,238,3,8,2012,1,10,13,7
478,1,238,2,8,2012,2,22,25,20
479,1,238,3,8,2012,3,16,17,14
480,1,238,1,8,2012,4,1,3,0
481,1,238,2,9,2003,1,7,10,5
482,1,238,2,9,2003,2,6,9,3
483,1,238,3,9,2003,3,3,6,1
484,1,238,1,9,2003,4,2,4,1
485,1,238,3,9,2004,1,3,5,2
486,1,238,3,9,2004,2,2,5,0
487,1,238,3,9,2004,3,2,4,1
488,1,238,2,9,2004,4,10,13,9
489,1,238,3,9,2005,1,1,4,0
490,1,238,1,9,2005,2,8,10,7
491,1,238,1,9,2005,3,3,4,2
492,1,238,1,9,2005,4,7,9,4
493,1,238,1,9,2006,1,1,2,0
494,1,238,3,9,2006,2,3,5,2
495,1,238,3,9,2006,3,5,7,2
496,1,238,1,9,2006,4,3,6,1
497,1,238,2,9,2007,1,3,4,2
498,1,238,2,9,2007,2,8,9,6
499,1,238,2,9,2007,3,7,9,4
500,1,238,3,9,2007,4,5,7,3
501,1,238,1,9,2008,1,7,10,6
502,1,238,2,9,2008,2,9,10,8
503,1,238,1,9,2008,3,1,4,0
504,1,238,2,9,2008,4,5,6,4
505,1,238,3,9,2009,1,10,11,8
506,1,238,3,9,2009,2,2,4,0
507,1,238,3,9,2009,3,6,8,4
508,1,238,2,9,2009,4,10,12,8
509,1,238,3,9,2010,1,9,10,8
510,1,238,3,9,2010,2,3,5,2
511,1,238,1,9,2010,3,4,7,1
512,1,238,2,9,2010,4,1,3,0
513,1,238,2,9,2011,1,8,11,5
514,1,238,2,9,2011,2,6,7,4
515,1,238,1,9,2011,3,10,11,7
516,1,238,1,9,2011,4,5,6,3
517,1,238,2,9,2012,1,9,12,8
518,1,238,3,9,2012,2,6,9,5
519,1,238,3,9,2012,3,6,9,3
520,1,238,3,9,2012,4,1,4,0
521,1,238,3,10,2003,1,79,82,76
522,1,238,2,10,2003,2,43,46,41
523,1,238,1,10,2003,3,17,18,15
524,1,238,3,10,2003,4,63,65,62
525,1,238,3,10,2004,1,3,4,0
526,1,238,3,10,2004,2,29,30,26
527,1,238,3,10,2004,3,60,61,57
528,1,238,2,10,2004,4,89,90,87
529,1,238,3,10,2005,1,71,73,69
530,1,238,1,10,2005,2,31,33,28
531,1,238,2,10,2005,3,5,7,2
532,1,238,3,10,2005,4,18,20,15
533,1,238,1,10,2006,1,4,6,1
534,1,238,2,10,2006,2,22,24,20
535,1,238,1,10,2006,3,72,74,69
536,1,238,1,10,2006,4,65,66,62
537,1,238,2,10,2007,1,7,10,4
538,1,238,2,10,2007,2,61,63,58
539,1,238,3,10,2007,3,96,99,95
540,1,238,3,10,2007,4,48,51,45
541,1,238,1,10,2008,1,40,41,38
542,1,238,2,10,2008,2,83,84,81
543,1,238,3,10,2008,3,89,92,88
544,1,238,1,10,2008,4,87,90,86
545,1,238,3,10,2009,1,86,87,83
546,1,238,3,10,2009,2,56,58,54
547,1,238,3,10,2009,3,68,69,65
548,1,238,1,10,2009,4,35,38,33
549,1,238,2,10,2010,1,75,78,73
550,1,238,2,10,2010,2,99,102,97
551,1,238,2,10,2010,3,15,18,12
552,1,238,1,10,2010,4,13,15,12
553,1,238,2,10,2011,1,60,62,58
554,1,238,2,10,2011,2,99,101,97
555,1,238,2,10,2011,3,89,90,88
556,1,238,1,10,2011,4,79,80,78
557,1,238,1,10,2012,1,60,63,59
558,1,238,1,10,2012,2,17,18,16
559,1,238,1,10,2012,3,67,70,64
560,1,238,3,10,2012,4,28,31,25
561,1,469,1,4,2003,1,6,7,5
562,1,469,1,4,2003,2,9,11,8
563,1,469,2,4,2003,3,4,5,2
564,1,469,3,4,2003,4,1,3,0
565,1,469,3,4,2004,1,9,12,7
566,1,469,1,4,2004,2,6,9,3
567,1,469,3,4,2004,3,1,3,0
568,1,469,1,4,2004,4,4,6,2
569,1,469,3,4,2005,1,10,12,8
570,1,469,1,4,2005,2,3,4,2
571,1,469,3,4,2005,3,10,13,9
572,1,469,2,4,2005,4,3,6,2
573,1,469,2,4,2006,1,6,8,4
574,1,469,2,4,2006,2,9,11,8
575,1,469,1,4,2006,3,3,6,1
576,1,469,2,4,2006,4,5,7,3
577,1,469,2,4,2007,1,4,5,2
578,1,469,2,4,2007,2,8,9,6
579,1,469,2,4,2007,3,5,8,2
580,1,469,1,4,2007,4,4,5,1
581,1,469,2,4,2008,1,3,6,1
582,1,469,1,4,2008,2,1,3,0
583,1,469,2,4,2008,3,8,9,7
584,1,469,3,4,2008,4,7,10,4
585,1,469,1,4,2009,1,7,8,5
586,1,469,2,4,2009,2,8,9,6
587,1,469,2,4,2009,3,7,9,5
588,1,469,3,4,2009,4,2,3,0
589,1,469,3,4,2010,1,8,10,7
590,1,469,2,4,2010,2,7,8,4
591,1,469,2,4,2010,3,7,10,5
592,1,469,2,4,2010,4,8,10,6
593,1,469,2,4,2011,1,7,10,4
594,1,469,1,4,2011,2,6,9,4
595,1,469,3,4,2011,3,5,8,4
596,1,469,3,4,2011,4,7,8,5
597,1,469,2,4,2012,1,8,11,5
598,1,469,3,4,2012,2,7,9,6
599,1,469,2,4,2012,3,6,9,3
600,1,469,3,4,2012,4,2,4,0
601,1,469,2,5,2003,1,12,13,10
602,1,469,1,5,2003,2,4,6,1
603,1,469,3,5,2003,3,10,12,8
604,1,469,3,5,2003,4,17,20,16
605,1,469,2,5,2004,1,4,6,3
606,1,469,3,5,2004,2,15,17,12
607,1,469,1,5,2004,3,4,6,2
608,1,469,3,5,2004,4,9,12,7
609,1,469,2,5,2005,1,16,18,15
610,1,469,3,5,2005,2,19,21,18
611,1,469,2,5,2005,3,10,12,8
612,1,469,2,5,2005,4,14,15,12
613,1,469,2,5,2006,1,7,10,6
614,1,469,1,5,2006,2,7,9,6
615,1,469,1,5,2006,3,11,14,9
616,1,469,3,5,2006,4,13,16,10
617,1,469,2,5,2007,1,14,15,12
618,1,469,1,5,2007,2,13,14,10
619,1,469,3,5,2007,3,5,7,3
620,1,469,2,5,2007,4,19,21,17
621,1,469,1,5,2008,1,12,15,9
622,1,469,1,5,2008,2,3,5,1
623,1,469,3,5,2008,3,17,20,14
624,1,469,3,5,2008,4,4,7,1
625,1,469,1,5,2009,1,5,7,3
626,1,469,1,5,2009,2,20,23,17
627,1,469,2,5,2009,3,15,16,12
628,1,469,2,5,2009,4,20,21,18
629,1,469,2,5,2010,1,13,15,11
630,1,469,3,5,2010,2,7,10,5
631,1,469,2,5,2010,3,3,4,2
632,1,469,2,5,2010,4,9,11,7
633,1,469,3,5,2011,1,18,21,15
634,1,469,2,5,2011,2,2,3,0
635,1,469,3,5,2011,3,3,4,0
636,1,469,2,5,2011,4,7,8,4
637,1,469,2,5,2012,1,3,4,2
638,1,469,1,5,2012,2,4,5,3
639,1,469,2,5,2012,3,6,8,3
640,1,469,3,5,2012,4,8,11,7
641,1,469,2,6,2003,1,179,182,178
642,1,469,1,6,2003,2,2,3,0
643,1,469,3,6,2003,3,167,169,165
644,1,469,3,6,2003,4,162,163,160
645,1,469,1,6,2004,1,30,33,29
646,1,469,3,6,2004,2,103,105,102
647,1,469,3,6,2004,3,124,125,122
648,1,469,1,6,2004,4,18,21,17
649,1,469,2,6,2005,1,88,90,86
650,1,469,3,6,2005,2,21,23,20
651,1,469,1,6,2005,3,27,29,24
652,1,469,3,6,2005,4,85,87,82
653,1,469,3,6,2006,1,170,173,168
654,1,469,2,6,2006,2,18,19,16
655,1,469,3,6,2006,3,84,87,82
656,1,469,2,6,2006,4,171,174,170
657,1,469,3,6,2007,1,175,176,172
658,1,469,2,6,2007,2,57,60,54
659,1,469,3,6,2007,3,10,12,8
660,1,469,3,6,2007,4,83,85,80
661,1,469,2,6,2008,1,99,100,96
662,1,469,3,6,2008,2,53,54,52
663,1,469,2,6,2008,3,112,113,111
664,1,469,2,6,2008,4,2,3,1
665,1,469,3,6,2009,1,114,116,113
666,1,469,2,6,2009,2,32,34,31
